C:\Program Files\nodejs\node.exe .\dist\src\server.js -debug
> Express ready on http://localhost:3003 : debug=true, pdok=false, runpdok=false
CHILD got start-message
Upload in bestand gezet: ./appdata/publish/temp/gwsw_datamodel_upload.ttl
PARENT got started-message
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Bord";"Klasse is IMBOR-Kern"
"tijdelijk";"Attribuut is IMBOR-Kern"
"oriëntatierichting";"Attribuut is IMBOR-Kern"
"dikte";"Attribuut is IMBOR-Kern"
"bordopbouw";"Attribuut is IMBOR-Kern"
"type uitvoering";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"vervangingsdatum";"Attribuut is IMBOR-Kern"
"type bevestiging";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"diameter";"Attribuut is IMBOR-Kern"
"afstand tussen drager en maaiveld";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"Bouwwerk";"Klasse is IMBOR-Kern"
"inhoud";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"maaiveldhoogte";"Attribuut is IMBOR-Kern"
"constructietype";"Attribuut is IMBOR-Kern"
"zettingsgevoeligheid";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"bouwjaar";"Attribuut is IMBOR-Kern"
"Functionele ruimte";"Klasse is IMBOR-Kern"
"Kunstwerk";"Klasse is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"dikte";"Attribuut is IMBOR-Kern"
"gewicht";"Attribuut is IMBOR-Kern"
"onderhoudsregime";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"oriëntatie";"Attribuut is IMBOR-Kern"
"type afsluiting";"Attribuut is IMBOR-Kern"
"type brandbescherming";"Attribuut is IMBOR-Kern"
"component";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"oppervlaktebehandeling";"Attribuut is IMBOR-Kern"
"constructietype";"Attribuut is IMBOR-Kern"
"zettingsgevoeligheid";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"bouwjaar";"Attribuut is IMBOR-Kern"
"Leiding";"Klasse is IMBOR-Kern"
"ontgravingsmethode";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"eindpunt";"Attribuut is IMBOR-Kern"
"diameter";"Attribuut is IMBOR-Kern"
"beginpunt";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Straatmeubilair";"Klasse is IMBOR-Kern"
"dikte";"Attribuut is IMBOR-Kern"
"transponder";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"transponderlocatie";"Attribuut is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"gewicht";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Put";"Klasse is IMBOR-Kern"
"wanddikte";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"verdiepte put";"Attribuut is IMBOR-Kern"
"type aansluitpunt";"Attribuut is IMBOR-Kern"
"diameter";"Attribuut is IMBOR-Kern"
"bovengronds zichtbaar";"Attribuut is IMBOR-Kern"
"blinde put";"Attribuut is IMBOR-Kern"
"bijzondere constructie";"Attribuut is IMBOR-Kern"
"maaiveldhoogte";"Attribuut is IMBOR-Kern"
"zettingsgevoeligheid";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Registratieve ruimte";"Klasse is IMBOR-Kern"
"Scheiding";"Klasse is IMBOR-Kern"
"belasting";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"bouwjaar";"Attribuut is IMBOR-Kern"
"Vegetatieobject";"Klasse is IMBOR-Kern"
"soortnaam";"Attribuut is IMBOR-Kern"
"Waterinrichtingsobject";"Klasse is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Weginrichtingsobject";"Klasse is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
Compartiment - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Profiellijn";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Veldbelijning";"Klasse is IMBOR-Kern"
"Sportterrein";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Provincie";"Klasse is IMBOR-Kern"
"Gemeente";"Klasse is IMBOR-Kern"
"Natuurorganisatie";"Klasse is IMBOR-Kern"
"Woningcorporatie";"Klasse is IMBOR-Kern"
"Stichting";"Klasse is IMBOR-Kern"
"Universiteit";"Klasse is IMBOR-Kern"
"Speeltuinvereniging";"Klasse is IMBOR-Kern"
"Dierenweide";"Klasse is IMBOR-Kern"
"Inlaatplaats";"Klasse is IMBOR-Kern"
"Evenemententerrein";"Klasse is IMBOR-Kern"
"Tuunwal";"Klasse is IMBOR-Kern"
"Planten";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"aantal obstakels";"Attribuut is IMBOR-Kern"
"gewenst sluitingspercentage";"Attribuut is IMBOR-Kern"
"obstakels";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Bouwland";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Duin";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Heide";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Struiken";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gewenst sluitingspercentage";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"ondergroei";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
Lijngoot - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Verholen goot";"Klasse is IMBOR-Kern"
"Verkeersregelinstallatie";"Klasse is IMBOR-Kern"
"Haag";"Klasse is IMBOR-Kern"
"oppervlakte haagvoet";"Attribuut is IMBOR-Kern"
"aantal zijden";"Attribuut is IMBOR-Kern"
"lengte haagvoet";"Attribuut is IMBOR-Kern"
"breedteklasse haag";"Attribuut is IMBOR-Kern"
"hoogteklasse haag";"Attribuut is IMBOR-Kern"
"knipoppervlakte";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"ondergroei";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Gras- en kruidachtigen";"Klasse is IMBOR-Kern"
"maximale valhoogte";"Attribuut is IMBOR-Kern"
"aanwezigheid bollen";"Attribuut is IMBOR-Kern"
"aantal obstakels";"Attribuut is IMBOR-Kern"
"draagkrachtig";"Attribuut is IMBOR-Kern"
"gewenst sluitingspercentage";"Attribuut is IMBOR-Kern"
"obstakels";"Attribuut is IMBOR-Kern"
"graslandfase";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Bosplantsoen";"Klasse is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"omgevingsrisicoklasse veiligheid";"Attribuut is IMBOR-Kern"
"ondergroei";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"controlefrequentie veiligheid";"Attribuut is IMBOR-Kern"
"aanwezigheid bollen";"Attribuut is IMBOR-Kern"
"Watervlakte";"Klasse is IMBOR-Kern"
"nautische diepte";"Attribuut is IMBOR-Kern"
"bevaarbaarheidklasse";"Attribuut is IMBOR-Kern"
"oeververdediging";"Attribuut is IMBOR-Kern"
"doelsoort";"Attribuut is IMBOR-Kern"
"schouwwijze";"Attribuut is IMBOR-Kern"
"schouwen";"Attribuut is IMBOR-Kern"
"slagwaterpeil";"Attribuut is IMBOR-Kern"
"minimum streefpeil";"Attribuut is IMBOR-Kern"
"maximum streefpeil";"Attribuut is IMBOR-Kern"
"maximale diepgang";"Attribuut is IMBOR-Kern"
"frequentie veegboot";"Attribuut is IMBOR-Kern"
"frequentie kroosvissen";"Attribuut is IMBOR-Kern"
"frequentie baggeren";"Attribuut is IMBOR-Kern"
"keurdiepte";"Attribuut is IMBOR-Kern"
"bemonsteringsjaar";"Attribuut is IMBOR-Kern"
"verwacht baggerjaar";"Attribuut is IMBOR-Kern"
"slibaanwas";"Attribuut is IMBOR-Kern"
"laatste peiljaar";"Attribuut is IMBOR-Kern"
"gemeten bodempeil";"Attribuut is IMBOR-Kern"
"maximaal bodempeil";"Attribuut is IMBOR-Kern"
"ontwerp bodempeil";"Attribuut is IMBOR-Kern"
"bergend vermogen";"Attribuut is IMBOR-Kern"
"type vaarwater";"Attribuut is IMBOR-Kern"
"infiltrerend vermogen";"Attribuut is IMBOR-Kern"
"infiltrerend oppervlak";"Attribuut is IMBOR-Kern"
"uitstroomniveau";"Attribuut is IMBOR-Kern"
"porositeit";"Attribuut is IMBOR-Kern"
"type waterplanten";"Attribuut is IMBOR-Kern"
"waterplanten";"Attribuut is IMBOR-Kern"
"streefdiepte";"Attribuut is IMBOR-Kern"
"vaarwegtraject";"Attribuut is IMBOR-Kern"
"waterpeil zomer";"Attribuut is IMBOR-Kern"
"waterpeil winter";"Attribuut is IMBOR-Kern"
"streefpeil";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"type waterbodem";"Attribuut is IMBOR-Kern"
"afvoeren";"Attribuut is IMBOR-Kern"
"afvoeren instructie";"Attribuut is IMBOR-Kern"
"ecologisch beheer";"Attribuut is IMBOR-Kern"
"onderhoudsfrequentie";"Attribuut is IMBOR-Kern"
"type bewerking";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"laatste baggerjaar";"Attribuut is IMBOR-Kern"
"Watergang";"Klasse is IMBOR-Kern"
"bewerkingspercentageklasse talud";"Attribuut is IMBOR-Kern"
"bewerkingspercentageklasse bodem";"Attribuut is IMBOR-Kern"
"breedteklasse watergang";"Attribuut is IMBOR-Kern"
"niet geheel sloten";"Attribuut is IMBOR-Kern"
"watergangdiepte";"Attribuut is IMBOR-Kern"
"insteekbreedte";"Attribuut is IMBOR-Kern"
"te sloten oppervlakte";"Attribuut is IMBOR-Kern"
"te sloten lengte";"Attribuut is IMBOR-Kern"
"te sloten breedte";"Attribuut is IMBOR-Kern"
"ingrijpdiepte";"Attribuut is IMBOR-Kern"
"lengteklasse droog talud";"Attribuut is IMBOR-Kern"
"werkbreedte";"Attribuut is IMBOR-Kern"
"oppervlakte bodem";"Attribuut is IMBOR-Kern"
"breedte bodem";"Attribuut is IMBOR-Kern"
"taludsteilte";"Attribuut is IMBOR-Kern"
"oppervlakte insteek";"Attribuut is IMBOR-Kern"
"type watergang";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"nautische diepte";"Attribuut is IMBOR-Kern"
"bevaarbaarheidklasse";"Attribuut is IMBOR-Kern"
"oeververdediging";"Attribuut is IMBOR-Kern"
"doelsoort";"Attribuut is IMBOR-Kern"
"schouwwijze";"Attribuut is IMBOR-Kern"
"schouwen";"Attribuut is IMBOR-Kern"
"slagwaterpeil";"Attribuut is IMBOR-Kern"
"minimum streefpeil";"Attribuut is IMBOR-Kern"
"maximum streefpeil";"Attribuut is IMBOR-Kern"
"maximale diepgang";"Attribuut is IMBOR-Kern"
"frequentie veegboot";"Attribuut is IMBOR-Kern"
"frequentie kroosvissen";"Attribuut is IMBOR-Kern"
"frequentie baggeren";"Attribuut is IMBOR-Kern"
"keurdiepte";"Attribuut is IMBOR-Kern"
"bemonsteringsjaar";"Attribuut is IMBOR-Kern"
"verwacht baggerjaar";"Attribuut is IMBOR-Kern"
"slibaanwas";"Attribuut is IMBOR-Kern"
"laatste peiljaar";"Attribuut is IMBOR-Kern"
"gemeten bodempeil";"Attribuut is IMBOR-Kern"
"maximaal bodempeil";"Attribuut is IMBOR-Kern"
"ontwerp bodempeil";"Attribuut is IMBOR-Kern"
"bergend vermogen";"Attribuut is IMBOR-Kern"
"type vaarwater";"Attribuut is IMBOR-Kern"
"infiltrerend vermogen";"Attribuut is IMBOR-Kern"
"infiltrerend oppervlak";"Attribuut is IMBOR-Kern"
"uitstroomniveau";"Attribuut is IMBOR-Kern"
"porositeit";"Attribuut is IMBOR-Kern"
"type waterplanten";"Attribuut is IMBOR-Kern"
"waterplanten";"Attribuut is IMBOR-Kern"
"streefdiepte";"Attribuut is IMBOR-Kern"
"vaarwegtraject";"Attribuut is IMBOR-Kern"
"waterpeil zomer";"Attribuut is IMBOR-Kern"
"waterpeil winter";"Attribuut is IMBOR-Kern"
"streefpeil";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"type waterbodem";"Attribuut is IMBOR-Kern"
"afvoeren";"Attribuut is IMBOR-Kern"
"afvoeren instructie";"Attribuut is IMBOR-Kern"
"ecologisch beheer";"Attribuut is IMBOR-Kern"
"onderhoudsfrequentie";"Attribuut is IMBOR-Kern"
"type bewerking";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"watervoerend";"Attribuut is IMBOR-Kern"
"profiel open leiding";"Attribuut is IMBOR-Kern"
"insteekhoogte";"Attribuut is IMBOR-Kern"
"waterlooptype";"Attribuut is IMBOR-Kern"
"laatste baggerjaar";"Attribuut is IMBOR-Kern"
"Greppel";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"belastingklasse DIN19580/EN1433";"Attribuut is IMBOR-Kern"
"bergend oppervlak";"Attribuut is IMBOR-Kern"
"bergend vermogen";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"doorlaatbaarheid";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"infiltrerend oppervlak";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"porositeit";"Attribuut is IMBOR-Kern"
"uitstroomniveau";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"Houtwal";"Klasse is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"controlefrequentie veiligheid";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Moeras";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Rietland";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Zandvlakte";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Laadperron";"Klasse is IMBOR-Kern"
"Verkeersplateau";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Bron";"Klasse is IMBOR-Kern"
"Onbepaald terrein";"Klasse is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"Beregeningskast";"Klasse is IMBOR-Kern"
"VRI-netwerk";"Klasse is IMBOR-Kern"
"Vaarweg";"Klasse is IMBOR-Kern"
"Tunnelsegment";"Klasse is IMBOR-Kern"
"Urnengraf";"Klasse is IMBOR-Kern"
"juridische status";"Attribuut is IMBOR-Kern"
"Marktstandplaats";"Klasse is IMBOR-Kern"
RWZI - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Ligplaatsstrook";"Klasse is IMBOR-Kern"
"Grafvak";"Klasse is IMBOR-Kern"
Zuiveringsreservoir - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Infiltratiebassin - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Bezinkbassin - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Bergingsbassin - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Bergbezinkbassin - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Strooiveld";"Klasse is IMBOR-Kern"
"Kinderboerderij";"Klasse is IMBOR-Kern"
"Waterschap";"Klasse is IMBOR-Kern"
"Hondenbeleidsgebied";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"jaar herinrichting";"Attribuut is IMBOR-Kern"
"Bungalowpark";"Klasse is IMBOR-Kern"
"Camping";"Klasse is IMBOR-Kern"
"Park";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Volkstuin";"Klasse is IMBOR-Kern"
"Detectielus";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Gaskast";"Klasse is IMBOR-Kern"
"GMS-kast";"Klasse is IMBOR-Kern"
"OVL-kast";"Klasse is IMBOR-Kern"
"Besturingskast";"Klasse is IMBOR-Kern"
"Telecomkast";"Klasse is IMBOR-Kern"
"Telkast";"Klasse is IMBOR-Kern"
"VRI-kast";"Klasse is IMBOR-Kern"
"CAI-kast";"Klasse is IMBOR-Kern"
"Elektriciteitskast";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Botanische tuin";"Klasse is IMBOR-Kern"
Zonk - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Zakbaak - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Waterslagvoorziening - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Vetafscheider - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Veiligheidsrooster - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Spoelvoorziening - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Overstortconstructie - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Olie-/benzineafscheider - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Mangat - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Lining - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Lamellenafscheider - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Hijsinrichting - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Duikschot - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Deelliner - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Taludgoot";"Klasse is IMBOR-Kern"
"Dek";"Klasse is IMBOR-Kern"
"Sloof";"Klasse is IMBOR-Kern"
"Tunnelbak";"Klasse is IMBOR-Kern"
"Tunnelgang";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Beweegbare brug";"Klasse is IMBOR-Kern"
"bedieningstijden";"Attribuut is IMBOR-Kern"
"statisch moment";"Attribuut is IMBOR-Kern"
"type bediening";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"afstandsbediening";"Attribuut is IMBOR-Kern"
"afstand tot wegas";"Attribuut is IMBOR-Kern"
"doorrijbreedte";"Attribuut is IMBOR-Kern"
"doorrijhoogte";"Attribuut is IMBOR-Kern"
"kilometrering begin";"Attribuut is IMBOR-Kern"
"kilometrering eind";"Attribuut is IMBOR-Kern"
"modaliteit";"Attribuut is IMBOR-Kern"
"vrije ruimte minimale hoogte links";"Attribuut is IMBOR-Kern"
"vrije ruimte minimale hoogte rechts";"Attribuut is IMBOR-Kern"
"wegnummer";"Attribuut is IMBOR-Kern"
"doorvaarthoogte";"Attribuut is IMBOR-Kern"
"uitneembaar";"Attribuut is IMBOR-Kern"
"doorvaartbreedte";"Attribuut is IMBOR-Kern"
"herbeoordeelde belastingklasse";"Attribuut is IMBOR-Kern"
"originele belastingklasse";"Attribuut is IMBOR-Kern"
"lengte val";"Attribuut is IMBOR-Kern"
"Vaste brug";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"afstand tot wegas";"Attribuut is IMBOR-Kern"
"doorrijbreedte";"Attribuut is IMBOR-Kern"
"doorrijhoogte";"Attribuut is IMBOR-Kern"
"kilometrering begin";"Attribuut is IMBOR-Kern"
"kilometrering eind";"Attribuut is IMBOR-Kern"
"modaliteit";"Attribuut is IMBOR-Kern"
"vrije ruimte minimale hoogte links";"Attribuut is IMBOR-Kern"
"vrije ruimte minimale hoogte rechts";"Attribuut is IMBOR-Kern"
"wegnummer";"Attribuut is IMBOR-Kern"
"doorvaarthoogte";"Attribuut is IMBOR-Kern"
"uitneembaar";"Attribuut is IMBOR-Kern"
"doorvaartbreedte";"Attribuut is IMBOR-Kern"
"herbeoordeelde belastingklasse";"Attribuut is IMBOR-Kern"
"originele belastingklasse";"Attribuut is IMBOR-Kern"
"Pijler";"Klasse is IMBOR-Kern"
"Vlindertuin";"Klasse is IMBOR-Kern"
"Geluidskast";"Klasse is IMBOR-Kern"
Lanceerpunt - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Elektronisch component - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"PLC-kast";"Klasse is IMBOR-Kern"
Pompkast - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Schakelgebied";"Klasse is IMBOR-Kern"
"Actieve wegmarkering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Grafveld";"Klasse is IMBOR-Kern"
"Combikabel";"Klasse is IMBOR-Kern"
"kabelfunctie";"Attribuut is IMBOR-Kern"
"Datakabel";"Klasse is IMBOR-Kern"
"kabelfunctie";"Attribuut is IMBOR-Kern"
"Voedingskabel";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"kabelfunctie";"Attribuut is IMBOR-Kern"
"Sluisdeur";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Uitkijkpunt";"Klasse is IMBOR-Kern"
Buitenopstellingskast - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Mechanische rioolleiding - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Vrijverval rioolleiding - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Mechanische transportleiding - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Vrijverval transportleiding - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Opvangput - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Overstortput - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Pompput - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Open tunnelbak";"Klasse is IMBOR-Kern"
Hevel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Uiterwaard";"Klasse is IMBOR-Kern"
Ontluchtingsunit - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Stankfilter - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Uitklimvoorziening - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Ontlastput - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Afsluiteraandrijving - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Afsluitstuk - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Beluchter - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Buisdeel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Dwarsbuis";"Klasse is IMBOR-Kern"
Folie - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Fundering - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Infiltratiekrat";"Klasse is IMBOR-Kern"
